mer. 21 mai 2025 16:32:51 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=817, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 16:27:50 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=817, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 16:22:49 CEST, EDF=HP BLUE, Surplus=815, PL min=340, PL max=340, PL applique=340, Consigne CE=817, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 16:17:43 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=47, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 16:12:42 CEST, EDF=HP BLUE, Surplus=45, PL min=340, PL max=340, PL applique=340, Consigne CE=47, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 16:07:35 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1126, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 16:02:34 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1126, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 15:57:33 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1126, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 15:52:32 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1126, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 15:47:31 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1126, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 15:42:30 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1126, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 15:37:29 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1126, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 15:32:28 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1126, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 15:27:27 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1126, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 15:22:26 CEST, EDF=HP BLUE, Surplus=1124, PL min=340, PL max=340, PL applique=340, Consigne CE=1126, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 15:17:20 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1233, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 15:12:18 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1233, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 15:07:17 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1233, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 15:02:16 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1233, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 14:57:15 CEST, EDF=HP BLUE, Surplus=1231, PL min=340, PL max=340, PL applique=340, Consigne CE=1233, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 14:52:09 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1639, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 14:47:08 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1639, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 14:42:07 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1639, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 14:37:05 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1639, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 14:32:04 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1639, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 14:27:03 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1639, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 14:22:02 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1639, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 14:17:01 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1639, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 14:12:00 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1639, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 14:06:59 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1639, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 14:01:58 CEST, EDF=HP BLUE, Surplus=1637, PL min=340, PL max=340, PL applique=340, Consigne CE=1639, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 13:56:52 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1815, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 13:51:51 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1815, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 13:46:49 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1815, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 13:41:48 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1815, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 13:36:47 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1815, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 13:31:46 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1815, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 13:26:45 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1815, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 13:21:44 CEST, EDF=HP BLUE, Surplus=1813, PL min=340, PL max=340, PL applique=340, Consigne CE=1815, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 13:16:38 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1607, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 13:11:37 CEST, EDF=HP BLUE, Surplus=1605, PL min=340, PL max=340, PL applique=340, Consigne CE=1607, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 13:06:29 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1774, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 13:01:28 CEST, EDF=HP BLUE, Surplus=1772, PL min=340, PL max=340, PL applique=340, Consigne CE=1774, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 12:56:22 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1728, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 12:51:21 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1728, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 12:46:20 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1728, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 12:41:19 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1728, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 12:36:18 CEST, EDF=HP BLUE, Surplus=1726, PL min=340, PL max=340, PL applique=340, Consigne CE=1728, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 12:31:11 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1686, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 12:26:10 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1686, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 12:21:09 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1686, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 12:16:07 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1686, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 12:11:06 CEST, EDF=HP BLUE, Surplus=1684, PL min=340, PL max=340, PL applique=340, Consigne CE=1686, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 12:05:59 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1861, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 12:00:58 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1861, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 11:55:57 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1861, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 11:50:56 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1861, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 11:45:55 CEST, EDF=HP BLUE, Surplus=1859, PL min=340, PL max=340, PL applique=340, Consigne CE=1861, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 11:40:49 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1996, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 11:35:48 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1996, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 11:30:47 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1996, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 11:25:46 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1996, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 11:20:45 CEST, EDF=HP BLUE, Surplus=1994, PL min=340, PL max=340, PL applique=340, Consigne CE=1996, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 11:15:39 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1775, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 11:10:38 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1775, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 11:05:37 CEST, EDF=HP BLUE, Surplus=1773, PL min=340, PL max=340, PL applique=340, Consigne CE=1775, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 11:00:31 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1798, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 10:55:30 CEST, EDF=HP BLUE, Surplus=1796, PL min=340, PL max=340, PL applique=340, Consigne CE=1798, Reel CE=2.80, Cumul CE=0
mer. 21 mai 2025 10:50:24 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1864, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 10:45:23 CEST, EDF=HP BLUE, Surplus=1862, PL min=340, PL max=340, PL applique=340, Consigne CE=1864, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 10:40:18 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1899, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 10:35:17 CEST, EDF=HP BLUE, Surplus=1897, PL min=340, PL max=340, PL applique=340, Consigne CE=1899, Reel CE=2.90, Cumul CE=0
mer. 21 mai 2025 10:30:11 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=2040, Reel CE=1192.20, Cumul CE=0
mer. 21 mai 2025 10:25:05 CEST, EDF=HP BLUE, Surplus=848, PL min=340, PL max=340, PL applique=340, Consigne CE=2040, Reel CE=1192.20, Cumul CE=0
mer. 21 mai 2025 10:19:58 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 10:14:57 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 10:09:56 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 10:04:55 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 09:59:54 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 09:54:53 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 09:49:52 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 09:44:51 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 09:39:50 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 09:34:49 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 09:29:48 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 09:24:47 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 09:19:46 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 09:14:45 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 09:09:44 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 09:04:43 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 08:59:42 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 08:54:41 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 08:49:40 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 08:44:39 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 08:39:39 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 08:34:38 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 08:29:37 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 08:24:36 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 08:19:35 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 08:14:34 CEST, EDF=HP BLUE, Surplus=605, PL min=340, PL max=340, PL applique=340, Consigne CE=1329, Reel CE=724.40, Cumul CE=0
mer. 21 mai 2025 08:09:27 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=698, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 08:04:26 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=698, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 07:59:25 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=698, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 07:54:24 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=698, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 07:49:22 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=698, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 07:44:22 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=698, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 07:39:20 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=698, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 07:34:19 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=698, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 07:29:18 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=698, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 07:24:16 CEST, EDF=HP BLUE, Surplus=698, PL min=340, PL max=340, PL applique=340, Consigne CE=698, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 07:19:10 CEST, EDF=HP , Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 07:14:10 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 07:09:09 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 07:04:08 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 06:59:06 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 06:54:05 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 06:49:04 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 06:44:03 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 06:39:02 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 06:34:01 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 06:29:00 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 06:23:59 CEST, EDF=HP BLUE, Surplus=null, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 06:18:58 CEST, EDF=HP BLUE, Surplus=-155, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 06:13:51 CEST, EDF=HP BLUE, Surplus=-170, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 06:08:45 CEST, EDF=HP BLUE, Surplus=-205, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 06:03:39 CEST, EDF=HP BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 05:58:31 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 05:53:23 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 05:48:16 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 05:43:08 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 05:38:00 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 05:32:54 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 05:27:46 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 05:22:38 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 05:17:33 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 05:12:27 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 05:07:21 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 05:02:16 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 04:57:10 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 04:52:02 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 04:46:57 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 04:41:51 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 04:36:43 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 04:31:37 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 04:26:30 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 04:21:22 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 04:16:14 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 04:11:06 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 04:06:00 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 04:00:55 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 03:55:49 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 03:50:43 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 03:45:38 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 03:40:32 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 03:35:26 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=0.90, Cumul CE=0
mer. 21 mai 2025 03:30:21 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 03:25:13 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 03:20:07 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
mer. 21 mai 2025 03:14:59 CEST, EDF=HC BLUE, Surplus=-471, PL min=340, PL max=340, PL applique=340, Consigne CE=0, Reel CE=1.00, Cumul CE=0
